Weather Type,Temperature_normalized,Humidity_normalized,Wind Speed_normalized,Precipitation (%)_normalized,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Atmospheric Pressure_normalized,UV Index_normalized,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Visibility (km)_normalized,Location_coastal,Location_inland,Location_mountain,Weather Type_Rainy,Weather Type_Snowy
Rainy,0.040841401223123304,0.10400400706908236,-0.09950018990537453,0.4032499891319492,0,0,1,0.3333258760030435,-0.6875575690890002,0,0,1,0,-0.029751976042993074,1,0,0,1,0
Rainy,1.1562341518684232,0.7486223497832749,-0.9073927687504195,-0.1623798344068087,0,0,1,-0.16258865036801373,0.22149021375689726,0,0,0,1,0.14078664594041618,0,1,0,1,0
Rainy,0.7224703043952511,1.264317023954629,0.5737436257988295,-0.897698605007194,0,0,1,0.3065729628825139,-0.6875575690890002,1,0,0,0,-0.37082922000981156,1,0,0,1,0
Snowy,-0.9506188215726988,-1.1852326783593028,0.5737436257988295,0.6295019185474524,0,1,0,-0.16624957532134907,-0.6875575690890002,0,0,0,1,-0.20029059802640234,0,1,0,0,1
Rainy,0.3506727208468177,0.42631317842617866,0.7083923889396704,-0.5017577285300634,0,0,1,-0.20342204407829512,0.22149021375689726,0,0,1,0,-0.029751976042993074,0,1,0,1,0
Snowy,-0.45488871017478777,-1.1207708440878836,0.8430411520805112,-0.38863176382231185,0,1,0,-0.4653189830476765,-0.38454164147370107,0,0,0,1,-0.20029059802640234,0,0,1,0,1
Rainy,1.1562341518684232,0.4907750126975979,-0.03217580833495412,0.29012402442419766,0,1,0,0.4220329037184789,-0.6875575690890002,1,0,0,0,-0.37082922000981156,0,1,0,1,0
Rainy,1.1562341518684232,0.8130841840546942,0.16979733637630712,1.4213836715017134,0,0,1,0.35360176805228677,-0.6875575690890002,0,0,1,0,-0.8824450859600393,0,1,0,1,0
Snowy,-0.7647200297984822,0.23292767561192088,-0.09950018990537453,-0.897698605007194,0,0,1,-0.09274946664284452,-0.38454164147370107,0,0,0,1,-0.20029059802640234,0,1,0,0,1
Snowy,-1.0125850854974379,0.039542172797663096,-0.3687977161870562,0.17699805971644605,0,1,0,-0.4365948026445834,-0.38454164147370107,0,0,0,1,0.48186388990723467,0,0,1,0,1
Rainy,0.3506727208468177,1.264317023954629,0.64106800736925,1.251694724440086,0,0,1,0.038480612453640956,-0.6875575690890002,0,0,0,1,-0.37082922000981156,1,0,0,1,0
Snowy,-0.6407875019490045,0.3618513441547594,-0.03217580833495412,1.251694724440086,0,1,0,0.03200359138235464,-0.6875575690890002,0,0,0,1,-0.8824450859600393,0,0,1,0,1
Rainy,1.3421329436426397,-0.024919661473756162,-0.8400683871799991,-0.7280096579455666,0,0,1,0.23701538876913944,-0.6875575690890002,1,0,0,0,-0.8824450859600393,1,0,0,1,0
Rainy,0.6605040404705121,1.006469686868952,-0.503446479327897,-0.04925386969905711,0,0,1,0.037072564394667065,-0.6875575690890002,0,0,0,1,0.48186388990723467,1,0,0,1,0
Rainy,0.16477392907260108,-0.8629235070022065,-0.7727440056095787,0.6860649009013282,0,1,0,0.5067973968687842,0.22149021375689726,0,0,0,1,0.48186388990723467,1,0,0,1,0
Rainy,0.8464028322447288,-0.6695380041879487,-0.3687977161870562,0.12043507736257027,0,0,1,0.12634281133369205,-0.38454164147370107,1,0,0,0,-0.029751976042993074,1,0,0,1,0
Snowy,-0.88865255764796,1.1998551896832097,0.3717704810875683,-1.3502024638382002,0,1,0,-0.09528395314900072,-0.6875575690890002,0,0,0,1,-0.5413678419932209,0,1,0,0,1
Snowy,-1.0125850854974379,-0.2827669985594332,2.391501928200181,0.3466870067780734,0,1,0,-0.4087154510768747,1.7365698518333932,0,0,0,1,0.3113252679238254,0,0,1,0,1
Snowy,-1.1984838772716546,-0.34722883283085243,0.30444609951714796,0.007309112654818682,0,1,0,-0.20398526330188466,-0.6875575690890002,0,0,0,1,-0.5413678419932209,0,0,1,0,1
Rainy,1.4040992075673786,-0.024919661473756162,1.785582494066397,1.3082577067939618,0,1,0,0.10212438471931863,0.22149021375689726,1,0,0,0,-0.37082922000981156,0,0,1,1,0
Rainy,0.9083690961694677,0.6196986812404364,0.1024729548058867,0.9123168303168313,0,1,0,0.07002088897468502,-0.38454164147370107,0,0,0,1,-0.8824450859600393,0,0,1,1,0
Snowy,-0.7647200297984822,0.2973895098833401,-0.7727440056095787,-1.1239505344226972,0,0,1,-0.45912357158818495,-0.38454164147370107,0,0,0,1,-0.8824450859600393,0,1,0,0,1
Rainy,0.3506727208468177,-0.15384333001659467,0.03514857323546629,-1.9158322873769582,0,1,0,-4.511485885318743,0.22149021375689726,0,1,0,0,3.89263632957542,1,0,0,1,0
Snowy,-0.7027537658737433,-0.21830516428801394,-1.4459878213137827,1.3648206891478376,0,0,1,-0.006013706209975744,-0.6875575690890002,0,0,0,1,-0.5413678419932209,0,0,1,0,1
Rainy,0.4746052486962955,1.3287788582260482,-0.8400683871799991,-1.1805135167765728,0,0,1,0.07734273888135568,0.22149021375689726,1,0,0,0,0.48186388990723467,1,0,0,1,0
Snowy,-0.6407875019490045,-0.733999838459368,0.16979733637630712,-1.406765446192076,0,1,0,-0.3476061653173532,-0.6875575690890002,0,0,0,1,0.48186388990723467,0,0,1,0,1
Rainy,0.28870645692207886,-0.2827669985594332,0.23712171794672754,0.6295019185474524,0,0,1,0.5625561000042016,0.22149021375689726,1,0,0,0,0.14078664594041618,0,0,1,1,0
Rainy,1.1562341518684232,-0.6695380041879487,0.7083923889396704,-0.6714466755916908,0,0,1,0.5757917517585691,0.22149021375689726,0,0,1,0,0.3113252679238254,1,0,0,1,0
Snowy,-1.0745513494221768,-0.7984616727307873,0.7083923889396704,-0.21894281676068447,0,0,1,-0.07106552653462732,-0.38454164147370107,0,0,0,1,0.48186388990723467,0,1,0,0,1
Snowy,-1.44634893297061,-2.8612403694162034,-0.3687977161870562,-3.3864698285777286,1,0,0,-1.6030218146996178,-0.6875575690890002,0,0,1,0,4.404252195525648,1,0,0,0,1
Snowy,-0.8266862937232211,-0.6695380041879487,-0.23414895304621536,-0.8411356226533182,0,1,0,-0.47939946363742825,-0.38454164147370107,0,0,0,1,0.3113252679238254,0,0,1,0,1
Snowy,-1.1984838772716546,0.1684658413405016,-1.3786634397433624,-1.0108245697149456,0,1,0,-0.09218624741925495,-0.38454164147370107,0,0,0,1,-0.8824450859600393,0,1,0,0,1
Snowy,1.9617955828900286,-3.763706049216073,-0.9073927687504195,-1.972395269730834,0,1,0,1.7264486255530798,0.5245061413721964,1,0,0,0,3.89263632957542,0,1,0,0,1
Snowy,0.10280766514786219,-1.0563090098164643,-0.7054196240391583,0.4032499891319492,1,0,0,4.946372926817515,2.9486335622945896,0,1,0,0,-1.0529837079434485,0,1,0,0,1
Snowy,-1.8801127804437823,1.3287788582260482,2.4588263097706013,0.9688798126707071,0,1,0,-0.11950237976337412,2.3426017070639915,0,0,0,1,-0.5413678419932209,0,0,1,0,1
Snowy,-0.5788212380242655,-0.6050761699165295,0.9776899152213521,0.8557538479629555,0,1,0,-0.44194538526868743,-0.38454164147370107,0,0,0,1,-0.029751976042993074,0,1,0,0,1
Rainy,0.5985377765457732,0.6196986812404364,0.64106800736925,-0.7280096579455666,0,1,0,0.19899809117681225,-0.08152571385840189,0,0,0,1,-0.8824450859600393,0,0,1,1,0
Snowy,-1.2604501411963933,0.8775460183261135,-1.1093659134616807,-0.1058168520529329,0,1,0,-0.4841868270379427,-0.38454164147370107,0,0,0,1,-0.20029059802640234,0,0,1,0,1
Rainy,1.1562341518684232,0.4907750126975979,0.16979733637630712,-0.1623798344068087,0,1,0,-0.11809433170439702,-0.38454164147370107,0,1,0,0,-0.029751976042993074,0,1,0,1,0
Snowy,-0.88865255764796,0.7486223497832749,-0.5707708608983174,0.9688798126707071,0,1,0,0.011164480109521783,-0.38454164147370107,0,0,0,1,0.14078664594041618,0,1,0,0,1
Snowy,-0.88865255764796,0.7486223497832749,-0.43612209775747657,-1.3502024638382002,0,1,0,-0.22200827845676652,-0.38454164147370107,0,0,0,1,-0.8824450859600393,0,0,1,0,1
Snowy,-0.7027537658737433,-2.216622026702011,-0.9747171503208399,-2.594588075623468,1,0,0,-3.4255992222370857,3.251649489909889,1,0,0,0,4.404252195525648,0,0,1,0,1
Snowy,-0.5168549740995266,1.264317023954629,3.1320701254748053,1.1951317420862102,0,1,0,-0.42814651429073364,0.5245061413721964,0,0,0,1,-1.0529837079434485,0,0,1,0,1
Rainy,0.9703353600942066,1.3287788582260482,0.9776899152213521,0.7991908656090797,0,1,0,-0.0389620307899937,0.22149021375689726,0,0,1,0,-0.37082922000981156,0,1,0,1,0
Rainy,0.22674019299733997,0.6196986812404364,0.8430411520805112,-1.1239505344226972,0,1,0,0.3713431735953739,-0.38454164147370107,0,1,0,0,-0.71190646397663,0,0,1,1,0
Snowy,-0.8266862937232211,-0.9273853412736258,0.7083923889396704,1.3082577067939618,0,1,0,-0.131893202682354,-0.6875575690890002,0,0,0,1,-0.71190646397663,0,0,1,0,1
Rainy,0.3506727208468177,0.42631317842617866,-0.7054196240391583,1.1951317420862102,0,1,0,-0.05670343633308078,-0.38454164147370107,0,0,1,0,-0.5413678419932209,1,0,0,1,0
Snowy,-0.3929224462500489,-0.8629235070022065,-0.7054196240391583,0.12043507736257027,0,0,1,-0.48277877897896876,-0.6875575690890002,0,0,0,1,-0.029751976042993074,0,0,1,0,1
Rainy,1.0942678879436842,0.1684658413405016,0.43909486265798875,-0.38863176382231185,0,1,0,-0.05135285370897358,-0.38454164147370107,1,0,0,0,-0.029751976042993074,0,1,0,1,0
Snowy,-0.7647200297984822,-0.733999838459368,-0.3687977161870562,0.6295019185474524,0,1,0,0.041578318183386725,-0.38454164147370107,0,0,0,1,0.3113252679238254,0,1,0,0,1
Rainy,1.4660654714921175,0.3618513441547594,-0.8400683871799991,-1.2370764991304486,0,1,0,0.08663585607059299,-0.6875575690890002,0,0,0,1,-0.5413678419932209,0,0,1,1,0
Snowy,-0.5788212380242655,0.5552368469690172,0.5737436257988295,1.251694724440086,0,1,0,-0.4763017579076825,-0.38454164147370107,0,0,0,1,0.14078664594041618,0,1,0,0,1
Snowy,-0.7647200297984822,-0.08938149574517543,-1.4459878213137827,-0.04925386969905711,0,1,0,0.061290991009040466,-0.6875575690890002,0,0,0,1,-0.71190646397663,0,0,1,0,1
Snowy,-0.8266862937232211,0.8130841840546942,0.9103655336509316,1.5910726185633408,0,0,1,-0.4135028144773891,2.0395857794486925,0,0,0,1,0.6524025118906439,0,1,0,0,1
Rainy,1.218200415793162,-0.024919661473756162,-0.43612209775747657,0.4032499891319492,0,1,0,0.3628948852415209,-0.38454164147370107,0,0,1,0,-0.20029059802640234,0,0,1,1,0
Rainy,0.040841401223123304,0.42631317842617866,-0.7054196240391583,-1.0673875520688214,0,1,0,0.5118663698810967,-0.6875575690890002,0,1,0,0,-0.20029059802640234,0,0,1,1,0
Rainy,0.41263898477155664,-0.8629235070022065,0.16979733637630712,1.1385687597323344,0,1,0,0.11254394035573506,-0.6875575690890002,0,0,0,1,-0.5413678419932209,0,0,1,1,0
Rainy,1.280166679717901,-0.024919661473756162,-0.3014733346166358,1.1385687597323344,0,0,1,-0.04938158642641013,0.22149021375689726,0,1,0,0,-0.029751976042993074,0,1,0,1,0
Rainy,0.5985377765457732,-0.024919661473756162,-0.9073927687504195,-0.6714466755916908,0,1,0,0.2533487462532526,0.22149021375689726,0,0,0,1,0.14078664594041618,0,1,0,1,0
Snowy,-0.5168549740995266,0.3618513441547594,-1.647960966025044,-0.04925386969905711,0,1,0,-0.0873988840187405,-0.6875575690890002,0,0,0,1,-0.20029059802640234,0,1,0,0,1
Rainy,0.7224703043952511,0.5552368469690172,-0.3687977161870562,-1.2936394814843244,0,1,0,-0.02037579641152228,-0.08152571385840189,0,0,1,0,0.14078664594041618,0,1,0,1,0
Snowy,-0.7027537658737433,-0.7984616727307873,0.3717704810875683,-1.0673875520688214,0,1,0,-0.255801431872172,-0.6875575690890002,0,0,0,1,-0.71190646397663,0,1,0,0,1
Snowy,-0.2689899184005711,0.2973895098833401,0.03514857323546629,1.5910726185633408,0,1,0,-0.1721633771690458,1.7365698518333932,0,0,0,1,-0.71190646397663,0,1,0,0,1
Snowy,-1.1365176133469157,-0.8629235070022065,-0.3687977161870562,-0.7280096579455666,0,1,0,-0.21187033243214487,-0.6875575690890002,0,0,0,1,0.14078664594041618,0,1,0,0,1
Rainy,0.22674019299733997,-2.3455456952448497,-0.23414895304621536,0.459812971485825,1,0,0,2.284880485742639,1.433553924218094,0,0,0,1,2.1872501097413273,0,0,1,1,0
Snowy,-0.7647200297984822,0.6196986812404364,-0.9073927687504195,0.12043507736257027,0,1,0,-0.2628416721670479,-0.6875575690890002,0,0,0,1,0.14078664594041618,0,0,1,0,1
Rainy,1.218200415793162,0.4907750126975979,1.0450142967917724,0.29012402442419766,0,1,0,0.4949697931733939,-0.38454164147370107,0,0,1,0,0.3113252679238254,1,0,0,1,0
Rainy,0.8464028322447288,-0.9273853412736258,0.30444609951714796,0.17699805971644605,0,0,1,0.18435439136346773,0.22149021375689726,0,0,1,0,-0.029751976042993074,0,1,0,1,0
Rainy,0.41263898477155664,-0.476152501373691,0.7757167705100908,1.3082577067939618,0,0,1,0.5160905140580215,0.22149021375689726,0,0,1,0,0.14078664594041618,1,0,0,1,0
Rainy,1.1562341518684232,0.8775460183261135,0.03514857323546629,0.4032499891319492,0,1,0,0.3654293717476771,-0.08152571385840189,0,0,1,0,-0.71190646397663,0,1,0,1,0
Rainy,0.040841401223123304,0.1684658413405016,0.5737436257988295,0.3466870067780734,0,1,0,0.5425618175667531,0.22149021375689726,1,0,0,0,-0.029751976042993074,0,1,0,1,0
Rainy,1.280166679717901,0.5552368469690172,0.5737436257988295,0.5163759538397008,0,1,0,0.20153257768296526,-0.08152571385840189,0,0,1,0,-0.37082922000981156,0,0,1,1,0
Rainy,0.16477392907260108,1.006469686868952,-0.3687977161870562,0.8557538479629555,0,0,1,0.6323952837293709,-0.6875575690890002,1,0,0,0,0.48186388990723467,0,1,0,1,0
Rainy,0.8464028322447288,-0.6050761699165295,-0.5707708608983174,0.7426278832552039,0,1,0,0.5760733613703639,0.22149021375689726,1,0,0,0,-0.20029059802640234,1,0,0,1,0
Rainy,0.9083690961694677,-1.1852326783593028,0.9103655336509316,-0.7845726402994424,0,1,0,0.6205676800339773,-0.6875575690890002,0,0,1,0,-0.71190646397663,0,0,1,1,0
Rainy,1.0323016240189453,-0.15384333001659467,0.9776899152213521,-0.1623798344068087,0,0,1,0.434142117025664,-0.6875575690890002,0,1,0,0,-0.71190646397663,0,0,1,1,0
Snowy,-1.0125850854974379,0.039542172797663096,-0.503446479327897,0.6860649009013282,0,1,0,0.05763006605570194,-0.6875575690890002,0,0,0,1,-0.37082922000981156,0,0,1,0,1
Rainy,3.01522206961059,-0.024919661473756162,1.112338678362193,1.1385687597323344,0,0,1,0.5915618900190895,1.433553924218094,0,0,1,0,-0.71190646397663,0,1,0,1,0
Rainy,1.0323016240189453,0.6841605155118556,-0.16682457147579494,-0.33206878146843605,0,1,0,0.522004315905715,-0.38454164147370107,0,0,0,1,-0.71190646397663,1,0,0,1,0
Snowy,-0.9506188215726988,0.039542172797663096,-0.7727440056095787,0.7991908656090797,0,1,0,0.06157260062083524,-0.38454164147370107,0,0,0,1,-0.5413678419932209,0,1,0,0,1
Rainy,1.4660654714921175,0.7486223497832749,0.43909486265798875,-1.2936394814843244,0,1,0,0.46962492811184137,-0.38454164147370107,0,1,0,0,-0.5413678419932209,0,1,0,1,0
Snowy,-1.0745513494221768,0.9420078525975327,-0.09950018990537453,0.23356104207032183,0,1,0,-0.1009161453849027,-0.6875575690890002,0,0,0,1,-0.029751976042993074,0,1,0,0,1
Snowy,-0.08309112662635447,-1.9587746896163338,0.16979733637630712,-0.8411356226533182,0,0,1,2.153932016257945,2.9486335622945896,1,0,0,0,5.256945305442693,0,0,1,0,1
Rainy,0.9703353600942066,0.42631317842617866,-0.6380952424687378,-0.7280096579455666,0,0,1,-0.13442768918851022,0.22149021375689726,0,0,0,1,-0.8824450859600393,0,0,1,1,0
Snowy,-1.1365176133469157,0.1684658413405016,-0.9073927687504195,0.8557538479629555,0,1,0,-0.2369335878819026,-0.38454164147370107,0,0,0,1,0.48186388990723467,0,1,0,0,1
Rainy,0.3506727208468177,-0.6695380041879487,-0.16682457147579494,0.4032499891319492,0,1,0,-0.19694502300700878,-0.6875575690890002,0,0,1,0,-0.5413678419932209,1,0,0,1,0
Snowy,-1.0745513494221768,1.0709315211403712,-1.0420415318912604,1.0820057773784586,0,0,1,0.013980576227472775,-0.38454164147370107,0,0,0,1,-0.5413678419932209,0,0,1,0,1
Rainy,0.41263898477155664,-1.1207708440878836,0.3717704810875683,-0.7845726402994424,0,0,1,0.5983205207021707,-0.38454164147370107,1,0,0,0,-0.8824450859600393,0,0,1,1,0
Snowy,-0.88865255764796,1.006469686868952,1.0450142967917724,-0.8411356226533182,0,1,0,-0.00038151397407376077,-0.6875575690890002,0,0,0,1,-0.37082922000981156,0,0,1,0,1
Rainy,-0.8266862937232211,-2.3455456952448497,-1.2440146766025215,-2.933965969746722,0,1,0,2.326277098676503,2.3426017070639915,0,0,0,1,0.8229411338740532,0,1,0,1,0
Rainy,0.10280766514786219,0.1684658413405016,0.1024729548058867,0.4032499891319492,0,1,0,0.2874235092804529,-0.08152571385840189,0,0,0,1,-0.20029059802640234,0,0,1,1,0
Rainy,0.5985377765457732,1.006469686868952,0.64106800736925,-0.44519474617618765,0,1,0,0.626763091493469,-0.38454164147370107,1,0,0,0,0.3113252679238254,0,0,1,1,0
Rainy,-0.02112486270161558,0.039542172797663096,-0.9747171503208399,0.9123168303168313,0,1,0,0.5755101421467743,0.22149021375689726,1,0,0,0,-0.5413678419932209,1,0,0,1,0
Snowy,-0.7647200297984822,1.0709315211403712,0.1024729548058867,1.3648206891478376,0,1,0,0.034819687500305625,-0.38454164147370107,0,0,0,1,0.14078664594041618,0,1,0,0,1
Rainy,1.4040992075673786,0.6196986812404364,-0.7054196240391583,-0.33206878146843605,0,1,0,-0.18962317310033813,0.22149021375689726,0,0,1,0,-0.029751976042993074,1,0,0,1,0
Rainy,0.8464028322447288,-0.024919661473756162,0.1024729548058867,0.7991908656090797,0,1,0,0.38542365418512564,-0.38454164147370107,0,1,0,0,0.3113252679238254,0,0,1,1,0
Snowy,-1.2604501411963933,-0.34722883283085243,-1.2440146766025215,1.1951317420862102,0,1,0,0.010601260885932225,-0.6875575690890002,0,0,0,1,0.14078664594041618,0,0,1,0,1
Rainy,1.8378630550405508,-0.6050761699165295,0.1024729548058867,-3.273343863869977,0,0,1,-0.05050802487358924,-0.08152571385840189,0,1,0,0,4.915868061475876,0,1,0,1,0
Rainy,-0.20702365447583224,1.264317023954629,1.9875556387776583,0.5163759538397008,0,1,0,0.41330300575283435,2.6456176346792906,1,0,0,0,-0.5413678419932209,0,1,0,1,0
Rainy,0.3506727208468177,0.8775460183261135,0.8430411520805112,-1.406765446192076,0,1,0,-0.058393094003849455,0.22149021375689726,0,1,0,0,-0.20029059802640234,0,1,0,1,0
Snowy,-0.45488871017478777,-0.9273853412736258,-1.1766902950321012,0.6860649009013282,0,1,0,-0.29719804480603973,-0.38454164147370107,0,0,0,1,-0.5413678419932209,0,1,0,0,1
Rainy,2.2716269025137232,-2.0876983581591726,-0.23414895304621536,-0.614883693237815,0,1,0,0.487929552878518,0.5245061413721964,0,0,0,1,3.0399432196583733,1,0,0,1,0
Rainy,1.4040992075673786,-0.8629235070022065,-0.7054196240391583,-0.5017577285300634,0,0,1,0.4628662974287603,0.22149021375689726,0,0,1,0,-0.5413678419932209,1,0,0,1,0
Snowy,-1.0745513494221768,1.3287788582260482,-1.311339058172942,1.1951317420862102,0,1,0,-0.026289598259215837,-0.38454164147370107,0,0,0,1,-0.37082922000981156,0,0,1,0,1
Snowy,-1.0745513494221768,-0.9918471755450451,-0.5707708608983174,-1.3502024638382002,0,1,0,-0.23496232059933916,-0.38454164147370107,0,0,0,1,-0.37082922000981156,0,0,1,0,1
Rainy,1.1562341518684232,1.006469686868952,-0.03217580833495412,-1.0108245697149456,0,0,1,0.14943479950088634,-0.38454164147370107,1,0,0,0,-0.37082922000981156,1,0,0,1,0
Rainy,1.280166679717901,-0.024919661473756162,-0.16682457147579494,-0.1058168520529329,0,0,1,0.3975328674923107,0.22149021375689726,0,0,0,1,0.3113252679238254,0,1,0,1,0
Snowy,-1.0745513494221768,-0.6695380041879487,0.03514857323546629,1.1385687597323344,0,1,0,-0.2572094799311459,-0.38454164147370107,0,0,0,1,-0.20029059802640234,0,0,1,0,1
Snowy,-0.45488871017478777,1.1998551896832097,-1.1766902950321012,0.9123168303168313,0,0,1,0.05171626420800837,-0.38454164147370107,0,0,0,1,0.3113252679238254,0,0,1,0,1
Rainy,0.3506727208468177,-0.9918471755450451,-0.7054196240391583,-1.0673875520688214,0,1,0,-0.1589277254146784,-0.38454164147370107,1,0,0,0,-0.5413678419932209,1,0,0,1,0
Rainy,2.0237618468147676,1.3932406924974676,2.391501928200181,0.5729389361935766,0,1,0,0.40006735399846693,2.3426017070639915,1,0,0,0,-0.71190646397663,0,1,0,1,0
Snowy,-1.1984838772716546,0.2973895098833401,-1.2440146766025215,0.7991908656090797,0,1,0,-0.3856234629096804,-0.38454164147370107,0,0,0,1,-0.029751976042993074,0,0,1,0,1
Snowy,-0.3929224462500489,0.2973895098833401,-0.8400683871799991,-0.44519474617618765,0,1,0,-0.36844527659018605,-0.6875575690890002,0,0,0,1,0.3113252679238254,0,1,0,0,1
Snowy,-0.45488871017478777,0.8775460183261135,-1.1766902950321012,-0.27550579911456025,0,1,0,-0.18117488474648516,-0.38454164147370107,0,0,0,1,0.14078664594041618,0,1,0,0,1
Rainy,0.28870645692207886,1.1353933554117905,-0.16682457147579494,-1.0108245697149456,0,1,0,0.5481940098026552,-0.6875575690890002,1,0,0,0,0.14078664594041618,0,0,1,1,0
Snowy,-0.3929224462500489,-0.6050761699165295,-0.09950018990537453,1.1951317420862102,0,1,0,-0.474330490625119,-0.6875575690890002,0,0,0,1,-0.37082922000981156,0,0,1,0,1
Snowy,-1.6942139886695655,0.4907750126975979,-1.1093659134616807,1.4779466538555892,0,1,0,0.00581389748541778,1.433553924218094,0,0,0,1,0.48186388990723467,0,0,1,0,1
Snowy,-0.45488871017478777,0.9420078525975327,-0.9747171503208399,0.3466870067780734,0,1,0,-0.39435336087532813,-0.38454164147370107,0,0,0,1,-0.37082922000981156,0,1,0,0,1
Snowy,-0.7647200297984822,-0.8629235070022065,0.7757167705100908,-0.7280096579455666,0,1,0,-0.18399098086443613,-0.38454164147370107,0,0,0,1,-0.5413678419932209,0,1,0,0,1
Rainy,1.4040992075673786,0.8775460183261135,0.7083923889396704,-1.1239505344226972,0,0,1,0.18407278175167296,-0.38454164147370107,0,1,0,0,0.14078664594041618,0,1,0,1,0
Snowy,-1.1365176133469157,0.7486223497832749,-0.7054196240391583,0.17699805971644605,0,1,0,-0.2687554740147415,-0.38454164147370107,0,0,0,1,0.14078664594041618,0,1,0,0,1
Snowy,-1.0745513494221768,0.6841605155118556,-0.8400683871799991,0.06387209500869447,0,1,0,0.018204720404397662,-0.6875575690890002,0,0,0,1,-0.71190646397663,0,1,0,0,1
Snowy,-1.0745513494221768,0.5552368469690172,-1.311339058172942,1.1385687597323344,0,0,1,-0.28677848916962334,-0.6875575690890002,0,0,0,1,-0.71190646397663,0,0,1,0,1
Rainy,2.6434244860621563,0.8775460183261135,-0.23414895304621536,0.7991908656090797,0,0,1,0.10381404239009051,-0.38454164147370107,1,0,0,0,-0.5413678419932209,0,1,0,1,0
Snowy,-0.8266862937232211,-1.1207708440878836,0.43909486265798875,-0.5583207108839392,0,0,1,-0.014743604175620295,-0.6875575690890002,0,0,0,1,-0.37082922000981156,0,0,1,0,1
Rainy,0.040841401223123304,0.9420078525975327,-0.7054196240391583,-0.614883693237815,0,1,0,0.6177515839160296,-0.38454164147370107,0,0,0,1,0.3113252679238254,0,1,0,1,0
Rainy,-1.0745513494221768,-0.9273853412736258,-0.23414895304621536,-0.33206878146843605,1,0,0,-2.516845004974508,3.251649489909889,0,1,0,0,0.14078664594041618,0,1,0,1,0
Rainy,1.4660654714921175,-0.2827669985594332,-0.43612209775747657,-1.0108245697149456,0,1,0,0.23814182721632174,-0.38454164147370107,0,1,0,0,-0.20029059802640234,1,0,0,1,0
Rainy,1.0323016240189453,-0.476152501373691,0.7083923889396704,0.8557538479629555,0,1,0,-0.06796782080488155,-0.08152571385840189,0,0,0,1,-0.37082922000981156,0,0,1,1,0
Snowy,-1.6322477247448268,1.1998551896832097,0.5064192442284092,1.7607615656249682,0,1,0,-0.2980428736414273,-0.6875575690890002,0,0,0,1,-0.029751976042993074,0,1,0,0,1
Rainy,1.280166679717901,0.7486223497832749,-0.9073927687504195,0.9123168303168313,0,1,0,0.34064772590971415,0.22149021375689726,0,0,1,0,-0.5413678419932209,0,0,1,1,0
Rainy,0.6605040404705121,0.4907750126975979,3.6033407964677484,1.5910726185633408,0,1,0,0.14239455920601046,3.554665417525188,0,0,1,0,-0.8824450859600393,0,1,0,1,0
Rainy,-0.02112486270161558,-0.9918471755450451,-0.3687977161870562,-0.897698605007194,0,1,0,0.5312974330949524,-0.38454164147370107,0,1,0,0,-0.71190646397663,0,1,0,1,0
Snowy,-0.5168549740995266,-0.08938149574517543,-1.0420415318912604,0.007309112654818682,0,0,1,-0.3166291080198987,-0.6875575690890002,0,0,0,1,-0.029751976042993074,0,0,1,0,1
Snowy,-0.3929224462500489,-0.7984616727307873,-0.8400683871799991,0.6860649009013282,0,1,0,-0.06768621119308676,-0.6875575690890002,0,0,0,1,-0.71190646397663,0,1,0,0,1
Rainy,0.8464028322447288,0.6196986812404364,-0.7054196240391583,-0.614883693237815,0,1,0,0.07846917732853478,-0.38454164147370107,0,0,0,1,-0.20029059802640234,1,0,0,1,0
Rainy,0.3506727208468177,-0.34722883283085243,-0.03217580833495412,0.23356104207032183,0,1,0,0.0004633148613105762,-0.08152571385840189,0,0,0,1,-0.37082922000981156,0,1,0,1,0
Rainy,0.5985377765457732,-0.08938149574517543,0.30444609951714796,0.007309112654818682,0,0,1,0.414992663423603,0.22149021375689726,0,1,0,0,0.3113252679238254,0,0,1,1,0
Snowy,-1.3224164051211322,-0.21830516428801394,0.64106800736925,1.6476356009172166,0,1,0,-0.32817510210349427,3.251649489909889,0,0,0,1,-0.37082922000981156,0,0,1,0,1
Snowy,-1.0745513494221768,1.006469686868952,-1.3786634397433624,1.0820057773784586,0,0,1,-0.4132212048655943,-0.6875575690890002,0,0,0,1,-0.029751976042993074,0,0,1,0,1
Rainy,1.218200415793162,0.3618513441547594,0.3717704810875683,-0.7280096579455666,0,1,0,-0.1592093350264732,0.22149021375689726,0,0,0,1,-0.8824450859600393,1,0,0,1,0
Rainy,0.41263898477155664,-0.15384333001659467,0.16979733637630712,1.251694724440086,0,1,0,-0.10457707033823803,-0.6875575690890002,0,0,1,0,0.14078664594041618,0,1,0,1,0
Rainy,0.8464028322447288,-0.9273853412736258,0.03514857323546629,0.6860649009013282,0,0,1,0.1336646612403627,-0.08152571385840189,0,0,1,0,-0.20029059802640234,0,1,0,1,0
Snowy,-1.0745513494221768,0.8775460183261135,-1.0420415318912604,0.17699805971644605,0,1,0,-0.21130711320855533,0.8275220689874956,0,0,0,1,-0.20029059802640234,0,0,1,0,1
Snowy,-0.88865255764796,1.1998551896832097,0.16979733637630712,0.12043507736257027,0,1,0,-0.285933660334239,-0.6875575690890002,0,0,0,1,-0.029751976042993074,0,0,1,0,1
