Weather Type,Temperature_normalized,Humidity_normalized,Wind Speed_normalized,Precipitation (%)_normalized,Cloud Cover_clear,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Atmospheric Pressure_normalized,UV Index_normalized,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Visibility (km)_normalized,Location_coastal,Location_inland,Location_mountain,Weather Type_Rainy,Weather Type_Snowy,Weather Type_Other
Sunny,0.1716241799673838,-1.0155549722270991,-1.1315797398991394,-1.1045210821863922,1,0,0,0,0.2587035322943228,0.7786214227503263,0,1,0,0,1.073332196673167,1,0,0,0,0,1
Sunny,0.1139584554983428,-0.3213822313695162,-1.0587677844905876,-1.5097422162619951,0,0,0,1,0.4276714738759959,1.5564010926111926,0,1,0,0,1.224457369964749,0,0,1,0,0,1
Cloudy,-0.0013729934397391,-0.5693010673900817,0.4702832790890016,-1.1356919386537463,0,0,0,1,0.2330029068757494,-0.2584181370641623,1,0,0,0,0.7710818500900032,0,0,1,0,0,1
Rainy,0.7482814246577939,-0.3709659985736293,0.9799669669488646,0.5787051670507274,0,0,1,0,0.0878217143516908,-0.7769379169714067,0,1,0,0,-1.04242022940898,0,1,0,1,0,0
Snowy,-1.6736790030419282,0.0257041390592752,0.3246593682718979,1.0150971575936842,0,0,1,0,-0.5489522920297352,-0.7769379169714067,0,0,0,1,-1.3446705759921438,0,1,0,0,1,0
Snowy,-0.8663588604753542,-0.6684686017983078,-0.7675199628563801,1.1397805834631003,0,0,0,1,4.542505649934575,-1.0361978069250288,0,1,0,0,1.375582543256331,1,0,0,0,1,0
Cloudy,0.4599528023125888,-0.7676361362065339,0.4702832790890016,-0.7616416610454975,0,0,0,1,0.3549441721596126,0.0008417528894598,1,0,0,0,0.3177063302152573,0,1,0,0,0,1
Sunny,1.2672729448791629,-1.1643062738394383,-1.2043916953076912,-1.2292045080558085,0,0,0,1,0.3049099758660089,1.0378813127039483,0,1,0,0,1.073332196673167,0,0,1,0,0,1
Snowy,-1.0393560338824772,0.3727905094880667,1.4896506548087278,1.1709514399304546,0,0,1,0,-0.5683644665480161,-1.0361978069250288,0,0,0,1,-1.193545402700562,0,0,1,0,1,0
Cloudy,0.3446213533745068,1.265298319162102,0.5430952344975535,1.4203182916692871,0,0,1,0,0.0085325508263101,1.5564010926111926,0,1,0,0,-1.193545402700562,0,0,1,0,0,1
Snowy,-1.154687482820559,-1.2634738082476646,-0.0394004087708614,0.5163634541160192,0,0,1,0,-1.118193803960229,0.0008417528894598,1,0,0,0,0.7710818500900032,1,0,0,0,1,0
Cloudy,-0.2320358913159032,-0.5197173001859686,-0.5490840966307245,-1.3227170774578707,0,0,0,1,0.1788675469515231,-0.7769379169714067,0,1,0,0,0.6199566767984213,0,1,0,0,0,1
Snowy,-0.8663588604753542,-0.2717984641654032,-1.1315797398991394,0.6410468799854355,0,0,1,0,-0.2903055723917664,-0.7769379169714067,0,0,0,1,-1.3446705759921438,0,1,0,0,1,0
Sunny,0.5752842512506708,-1.5609764114723432,-0.8403319182649319,-1.478571359794641,0,0,0,1,0.2636249286510692,1.5564010926111926,0,1,0,0,0.4688315035068393,1,0,0,0,0,1
Sunny,1.613267291693409,1.166130784753876,-1.4228275615333468,0.7657303058548518,1,0,0,0,0.52199823738033,2.074920872518437,0,0,1,0,-0.4379195362426523,0,0,1,0,0,1
Snowy,-1.6736790030419282,0.8190444143250845,1.344026743991624,0.5475343105833733,0,0,1,0,-0.4543521176166931,-1.0361978069250288,0,0,0,1,-0.891295056117398,0,0,1,0,1,0
Rainy,-0.2320358913159032,0.521541811100406,0.9071550115403128,0.5787051670507274,0,0,0,1,-0.2342563361065812,-0.2584181370641623,0,0,0,1,-0.4379195362426523,0,0,1,1,0,0
Snowy,-1.3853503806967231,-0.4205497657777424,-1.1315797398991394,1.2644640093325168,0,0,1,0,-0.3389727141418272,-0.7769379169714067,0,0,0,1,-0.7401698828258161,0,1,0,0,1,0
Cloudy,0.6329499757197119,0.3727905094880667,-0.257836274996517,-0.2940788140351864,0,0,0,1,0.3858396048436404,0.0008417528894598,1,0,0,0,0.0154559836320935,1,0,0,0,0,1
Sunny,0.7482814246577939,-0.3213822313695162,-1.350015606124795,-1.6344256421314114,1,0,0,0,0.5181704846584123,1.815660982564815,0,0,0,1,0.3177063302152573,0,0,1,0,0,1
Snowy,-1.2123532072896002,1.116547017549763,0.6887191453146572,0.4851925976486652,0,0,1,0,-0.1948851652526004,-0.7769379169714067,0,0,0,1,-0.7401698828258161,0,0,1,0,1,0
Rainy,0.8059471491268348,0.8190444143250845,-0.1122123641794133,0.0176297506383542,0,0,1,0,0.0506378307673737,-0.7769379169714067,0,0,0,1,-1.193545402700562,0,1,0,1,0,0
Snowy,-1.4430161051657642,1.4140496207744413,-0.4034601858136207,-0.0447119622963539,0,0,1,0,-0.5530534556603577,-1.0361978069250288,0,0,0,1,-0.7401698828258161,0,0,1,0,1,0
Snowy,-1.3276846562276825,-0.0734633953489509,-0.6218960520392763,0.2669966023771867,0,0,1,0,-0.5093077102670434,-0.7769379169714067,0,0,0,1,-0.2867943629510703,0,0,1,0,1,0
Rainy,0.6329499757197119,0.1744554406716144,-0.4762721412221726,1.2644640093325168,0,0,1,0,-0.1732857034646527,-1.0361978069250288,0,0,1,0,-0.1356691896594884,0,0,1,1,0,0
Rainy,0.6329499757197119,-0.0238796281448378,1.0527789223574164,0.6410468799854355,0,0,1,0,0.313385714035965,-0.5176780270177845,1,0,0,0,-0.5890447095342342,0,0,1,1,0,0
Sunny,2.362921709790942,2.0090548272237982,0.0334115466376904,1.6073434304734115,0,0,0,1,0.3196741649362544,1.5564010926111926,1,0,0,0,0.3177063302152573,0,0,1,0,0,1
Rainy,0.5176185267816299,-0.3213822313695162,-0.4762721412221726,0.4851925976486652,0,0,1,0,-0.2957737905659288,-0.7769379169714067,0,0,0,1,-0.7401698828258161,0,0,1,1,0,0
Snowy,-1.154687482820559,0.1744554406716144,0.4702832790890016,0.6410468799854355,0,0,1,0,-0.5101279429931672,-0.7769379169714067,0,0,0,1,-1.3446705759921438,0,0,1,0,1,0
Rainy,0.978944322533958,-1.0651387394312124,-0.7675199628563801,-0.5122748093066649,0,0,0,1,2.2299961840805262,0.260101642843082,0,0,1,0,2.433458756297404,0,1,0,1,0,0
Sunny,0.4599528023125888,-0.5693010673900817,-0.1122123641794133,-1.416229646859933,1,0,0,0,0.1775004924079833,1.815660982564815,0,0,1,0,0.1665811569236754,0,0,1,0,0,1
Cloudy,0.4599528023125888,-0.6188848345941947,0.1790354574547941,-1.1668627951211004,0,0,0,1,0.2485873286721188,0.0008417528894598,0,0,0,1,0.3177063302152573,1,0,0,0,0,1
Sunny,0.3446213533745068,0.7694606471209714,0.834343056131761,1.1709514399304546,1,0,0,0,0.351663241255114,0.5193615327967042,0,0,1,0,0.7710818500900032,0,1,0,0,0,1
Sunny,0.1139584554983428,-0.9163874378188732,-1.4228275615333468,-1.3850587903925788,1,0,0,0,0.1572680851635754,0.7786214227503263,0,0,1,0,0.3177063302152573,1,0,0,0,0,1
Rainy,2.766581781074229,1.3148820863662152,4.6205647373764585,0.7969011623222059,0,0,0,1,-0.0767716526906518,1.2971412026575706,0,0,1,0,-0.7401698828258161,0,1,0,1,0,0
Snowy,-0.9816903094134362,-0.172630929757177,1.344026743991624,0.2981674588445408,0,0,0,1,-0.4086924958624198,-0.7769379169714067,0,0,0,1,-0.2867943629510703,0,0,1,0,1,0
Snowy,-1.6160132785728871,0.521541811100406,-0.9131438736734838,1.2021222963978089,0,0,1,0,-0.4237300958413733,-0.7769379169714067,0,0,0,1,-1.193545402700562,0,1,0,0,1,0
Cloudy,0.1716241799673838,0.2736229750798406,-0.6218960520392763,-0.8863250869149137,0,0,0,1,0.3790043321259351,-0.5176780270177845,0,1,0,0,0.4688315035068393,1,0,0,0,0,1
Rainy,-0.0590387179087801,-0.0238796281448378,1.344026743991624,0.9839263011263304,0,0,1,0,-0.3542837250294887,-0.7769379169714067,1,0,0,0,-1.193545402700562,0,0,1,1,0,0
Sunny,0.1139584554983428,-1.9080627819011349,-0.8403319182649319,-1.416229646859933,1,0,0,0,0.4301321720543707,0.260101642843082,1,0,0,0,1.073332196673167,0,1,0,0,0,1
Rainy,0.5176185267816299,1.5132171551826674,0.1790354574547941,0.8904137317242681,0,0,0,1,0.0675893071072829,-0.2584181370641623,1,0,0,0,-0.2867943629510703,1,0,0,1,0,0
Rainy,-0.3473673402539852,0.1248716734675014,-0.5490840966307245,0.0176297506383542,0,0,1,0,0.1561744415287436,-0.2584181370641623,0,0,0,1,-1.193545402700562,1,0,0,1,0,0
Sunny,0.2869556289054658,-0.9163874378188732,-0.0394004087708614,-1.3538879339252248,0,0,0,1,0.132661103379837,0.7786214227503263,0,1,0,0,0.4688315035068393,1,0,0,0,0,1
Sunny,1.4402701182862858,-1.1643062738394383,-0.9131438736734838,-1.2292045080558085,0,0,0,1,0.5198109501106664,0.7786214227503263,0,1,0,0,0.7710818500900032,0,0,1,0,0,1
Snowy,0.3446213533745068,0.3232067422839537,0.1790354574547941,0.4228508847139571,0,0,1,0,0.7415471970730229,2.334180762472059,0,0,1,0,-0.5890447095342342,1,0,0,0,1,0
Snowy,-0.5780302381301492,0.4223742766921798,-0.1850243195879651,-1.01100851278433,0,0,1,0,-3.223457801013456,0.260101642843082,0,0,1,0,2.584583929588986,0,0,1,0,1,0
Sunny,1.324938669348204,-0.4701335329818555,0.1062235020462422,-1.1356919386537463,0,0,1,0,3.9404548289590937,2.334180762472059,0,0,0,1,-1.3446705759921438,0,1,0,0,0,1
Rainy,-0.0590387179087801,1.265298319162102,1.271214788583072,0.4228508847139571,0,0,1,0,0.3716222375908139,-0.2584181370641623,0,1,0,0,-0.891295056117398,1,0,0,1,0,0
Snowy,0.9212785980649169,-2.1559816179217,-1.2043916953076912,1.2644640093325168,0,1,0,0,-5.616076663119011,0.0008417528894598,0,1,0,0,-0.1356691896594884,1,0,0,0,1,0
Rainy,-0.2897016157849442,0.2240392078757275,-0.1850243195879651,0.3293383153118949,0,0,1,0,-0.1030190999266411,-0.2584181370641623,0,0,1,0,-0.891295056117398,0,1,0,1,0,0
Sunny,0.3446213533745068,-1.9080627819011349,-1.2043916953076912,-1.1045210821863922,1,0,0,0,0.2141375541748845,1.5564010926111926,1,0,0,0,0.6199566767984213,0,1,0,0,0,1
Cloudy,-0.1743701668468621,0.1248716734675014,0.7615311007232091,-0.3252496705025405,0,0,0,1,0.0539187616718723,-0.5176780270177845,0,1,0,0,0.0154559836320935,1,0,0,0,0,1
Rainy,0.4022870778435478,1.4140496207744413,1.1984028331745202,0.2358257459098326,0,0,0,1,0.3776372775823953,-0.2584181370641623,0,0,0,1,-1.193545402700562,0,0,1,1,0,0
Rainy,-0.0013729934397391,1.4636333879785544,0.4702832790890016,0.8904137317242681,0,0,1,0,0.3379926958197034,-0.2584181370641623,1,0,0,0,-0.5890447095342342,0,0,1,1,0,0
Snowy,-1.6736790030419282,0.3727905094880667,-0.7675199628563801,1.4203182916692871,0,0,1,0,-0.645192931895025,-0.7769379169714067,0,0,0,1,-1.04242022940898,0,0,1,0,1,0
Snowy,-0.8663588604753542,0.0752879062633883,-0.6218960520392763,0.0799714635730623,0,0,1,0,-0.6205859501112836,-0.7769379169714067,0,0,0,1,-0.4379195362426523,0,0,1,0,1,0
Snowy,-1.5583475541038465,0.8686281815291975,1.4168386994001758,1.357976578734579,0,0,1,0,-0.6804629391183833,-0.7769379169714067,0,0,0,1,-1.3446705759921438,0,1,0,0,1,0
Snowy,-1.2700189317586412,0.7198768799168583,0.9071550115403128,1.1397805834631003,0,0,1,0,-0.398302881331508,-1.0361978069250288,0,0,0,1,-0.7401698828258161,0,1,0,0,1,0
Cloudy,0.4599528023125888,-0.3709659985736293,-1.0587677844905876,-0.0758828187637079,0,1,0,0,1.0865917638627889,0.0008417528894598,0,0,1,0,0.4688315035068393,0,1,0,0,0,1
Cloudy,-0.2320358913159032,0.521541811100406,-0.3306482304050689,-0.4499330963719568,0,0,1,0,0.351116419437698,-0.7769379169714067,0,0,0,1,1.073332196673167,1,0,0,0,0,1
Sunny,1.09427577147204,-1.0651387394312124,-0.9859558290820356,-1.1045210821863922,0,0,0,1,0.2685463250078188,0.260101642843082,1,0,0,0,0.3177063302152573,0,0,1,0,0,1
Rainy,0.1139584554983428,1.166130784753876,-0.3306482304050689,0.4851925976486652,0,0,1,0,-0.2520280451726174,-0.5176780270177845,0,0,1,0,-1.04242022940898,1,0,0,1,0,0
Snowy,-1.5006818296348052,1.265298319162102,-0.9859558290820356,1.389147435201933,0,0,1,0,-0.2965940232920557,-1.0361978069250288,0,0,0,1,-0.2867943629510703,0,0,1,0,1,0
Sunny,0.1139584554983428,0.7694606471209714,-1.0587677844905876,1.0462680140610383,1,0,0,0,0.5299271537328671,0.0008417528894598,1,0,0,0,-0.4379195362426523,1,0,0,0,0,1
Rainy,0.1139584554983428,1.215714551957989,0.5430952344975535,1.0462680140610383,0,0,1,0,0.2917862522480142,-0.7769379169714067,0,0,0,1,-1.193545402700562,1,0,0,1,0,0
Cloudy,0.1139584554983428,0.3727905094880667,0.251847412863346,-0.7304708045781434,0,0,0,1,-0.0628276963465333,-0.2584181370641623,0,0,0,1,0.1665811569236754,0,1,0,0,0,1
Snowy,-1.0970217583515185,-0.0238796281448378,0.9071550115403128,1.1709514399304546,0,0,1,0,-0.1989863288832229,-0.7769379169714067,0,0,0,1,-1.04242022940898,0,0,1,0,1,0
Sunny,0.978944322533958,-2.106397850717587,-0.1122123641794133,-1.5097422162619951,1,0,0,0,0.2912394304305983,0.5193615327967042,0,0,0,1,0.1665811569236754,1,0,0,0,0,1
Cloudy,2.593584607667106,2.0090548272237982,3.746821272473836,1.2956348657998709,0,0,0,1,-0.0669288599771558,2.074920872518437,1,0,0,0,-0.2867943629510703,0,0,1,0,0,1
Sunny,0.2869556289054658,0.0257041390592752,-0.8403319182649319,-1.2915462209905166,1,0,0,0,0.6051151536276252,1.5564010926111926,0,1,0,0,1.224457369964749,1,0,0,0,0,1
Sunny,0.8636128735958759,1.3148820863662152,0.834343056131761,1.1397805834631003,1,0,0,0,0.3005354013266784,1.815660982564815,0,1,0,0,1.828958063131077,1,0,0,0,0,1
Sunny,0.8059471491268348,-0.9659712050229864,-0.1122123641794133,-1.5097422162619951,1,0,0,0,0.4667692338212719,1.2971412026575706,0,0,1,0,1.073332196673167,1,0,0,0,0,1
Cloudy,1.555601567224368,0.6207093455086321,1.5624626102172796,1.6696851434081197,0,0,0,1,-0.0100593909658499,2.593440652425681,0,0,1,0,-0.4379195362426523,0,1,0,0,0,1
Snowy,-1.2700189317586412,1.06696325034565,0.9799669669488646,0.0488006071057082,0,0,1,0,-0.4756781684959328,-0.7769379169714067,0,0,0,1,-1.193545402700562,0,1,0,0,1,0
Cloudy,-0.3473673402539852,-0.6188848345941947,-0.9131438736734838,-1.1980336515884544,0,0,0,1,-0.0863410344954398,-0.5176780270177845,0,0,1,0,0.4688315035068393,0,1,0,0,0,1
Sunny,1.2672729448791629,1.6123846895908938,1.344026743991624,0.7657303058548518,1,0,0,0,0.4823536556176382,1.2971412026575706,0,0,0,1,-0.5890447095342342,1,0,0,0,0,1
Rainy,0.4599528023125888,0.8190444143250845,0.0334115466376904,0.4540217411813111,0,0,1,0,0.2816700486258134,-1.0361978069250288,0,0,1,0,-0.5890447095342342,0,0,1,1,0,0
Snowy,-1.6736790030419282,0.521541811100406,1.271214788583072,1.326805722267225,0,0,0,1,-0.5273528302417844,-1.0361978069250288,0,0,0,1,-1.193545402700562,0,0,1,0,1,0
Rainy,-0.5203645136611081,1.4140496207744413,-0.5490840966307245,1.2644640093325168,0,0,1,0,-0.0896219653999385,-1.0361978069250288,1,0,0,0,-0.2867943629510703,0,0,1,1,0,0
Sunny,0.1139584554983428,-1.7593114802887957,-0.9859558290820356,-1.5720839291967033,1,0,0,0,0.4358738011372441,0.7786214227503263,1,0,0,0,0.3177063302152573,1,0,0,0,0,1
Snowy,-1.5583475541038465,-1.7593114802887957,-0.6947080074478282,-1.2292045080558085,0,0,0,1,3.545376065875728,1.2971412026575706,0,1,0,0,3.189084622755314,0,1,0,0,1,0
Rainy,0.0562927310293018,0.0257041390592752,1.0527789223574164,1.0462680140610383,0,0,1,0,0.0405216271451697,-0.2584181370641623,0,0,0,1,-0.891295056117398,0,0,1,1,0,0
Cloudy,0.4599528023125888,-0.5197173001859686,0.6887191453146572,-1.2603753645231626,0,0,0,1,0.3070972631356757,0.0008417528894598,0,0,1,0,0.6199566767984213,0,0,1,0,0,1
Rainy,0.5176185267816299,0.1248716734675014,-0.1122123641794133,0.391680028246603,0,0,0,1,0.0530985289457484,-0.7769379169714067,0,1,0,0,-1.04242022940898,0,1,0,1,0,0
Rainy,0.0562927310293018,1.0173794831415368,1.1984028331745202,0.4540217411813111,0,0,1,0,0.3866598375697643,-0.5176780270177845,1,0,0,0,-0.2867943629510703,1,0,0,1,0,0
Snowy,-1.5006818296348052,1.0173794831415368,-1.350015606124795,0.7033885929201437,0,0,1,0,-0.3056165832794247,-0.7769379169714067,0,0,0,1,-1.04242022940898,0,1,0,0,1,0
Cloudy,0.8059471491268348,0.1744554406716144,0.1790354574547941,-1.1045210821863922,0,0,1,0,0.1241853652098809,-0.7769379169714067,0,0,1,0,0.9222070233815852,1,0,0,0,0,1
Rainy,0.5176185267816299,0.521541811100406,0.4702832790890016,-0.107053675231062,0,0,1,0,0.2740145431819811,-1.0361978069250288,0,0,1,0,-0.4379195362426523,0,1,0,1,0,0
Snowy,-1.5583475541038465,1.166130784753876,0.251847412863346,0.0176297506383542,0,0,1,0,-0.3045229396445928,-0.7769379169714067,0,0,0,1,-0.7401698828258161,0,1,0,0,1,0
Sunny,1.151941495941081,-0.1230471625530639,-0.6947080074478282,-1.3227170774578707,1,0,0,0,0.511608622849415,0.260101642843082,0,1,0,0,1.073332196673167,0,0,1,0,0,1
Rainy,-0.0013729934397391,0.1744554406716144,-0.4034601858136207,0.1111423200404164,0,0,1,0,-0.1191503435404264,-1.0361978069250288,0,1,0,0,-0.5890447095342342,0,0,1,1,0,0
Snowy,-1.2123532072896002,-0.172630929757177,-0.257836274996517,-0.0758828187637079,0,0,0,1,-0.6462865755298569,-0.7769379169714067,0,0,0,1,-0.2867943629510703,0,1,0,0,1,0
Rainy,0.1716241799673838,0.8686281815291975,-0.6218960520392763,1.2644640093325168,0,0,1,0,-0.1601619798466581,-0.2584181370641623,1,0,0,0,-1.3446705759921438,0,0,1,1,0,0
Rainy,0.6906157001887528,-0.0734633953489509,0.5430952344975535,0.0176297506383542,0,0,1,0,0.2324560850583335,-1.0361978069250288,1,0,0,0,-0.891295056117398,0,1,0,1,0,0
Cloudy,-0.2320358913159032,-0.3709659985736293,-0.4034601858136207,-0.4187622399046027,0,0,0,1,-0.0674756817945749,-0.5176780270177845,0,0,0,1,0.4688315035068393,0,0,1,0,0,1
Cloudy,-1.6160132785728871,-1.1147225066353257,-0.4762721412221726,-0.574616522241373,0,0,0,1,-0.739519695399356,0.7786214227503263,1,0,0,0,-1.4957957492837255,0,1,0,0,0,1
Cloudy,0.5176185267816299,-0.4205497657777424,-0.6218960520392763,-0.7928125175128515,0,0,1,0,-0.1369220526064595,-0.7769379169714067,0,0,1,0,1.073332196673167,0,0,1,0,0,1
Rainy,-0.3473673402539852,1.215714551957989,1.1984028331745202,1.2644640093325168,0,0,1,0,-0.2892119287569346,-0.7769379169714067,0,0,0,1,-0.891295056117398,1,0,0,1,0,0
Snowy,-1.5583475541038465,-1.461808877064117,-0.6218960520392763,0.0488006071057082,0,0,0,1,1.854329595515444,0.5193615327967042,0,0,0,1,3.4913349693384776,1,0,0,0,1,0
Cloudy,-0.2320358913159032,0.3727905094880667,-0.6947080074478282,0.6098760235180815,0,0,0,1,0.1777739033166913,1.0378813127039483,0,0,0,1,1.9800832364226584,1,0,0,0,0,1
Rainy,0.2292899044364248,0.3232067422839537,0.9799669669488646,1.0150971575936842,0,0,1,0,0.3281499031062074,-0.5176780270177845,0,0,0,1,-1.193545402700562,0,1,0,1,0,0
Rainy,0.6329499757197119,-0.1230471625530639,1.1984028331745202,1.0462680140610383,0,0,1,0,0.2701867904600665,-1.0361978069250288,0,0,0,1,-0.2867943629510703,0,0,1,1,0,0
Snowy,-1.0970217583515185,1.4636333879785544,-0.4034601858136207,0.391680028246603,0,0,1,0,-0.5355551575030326,-1.0361978069250288,0,0,0,1,-0.5890447095342342,0,1,0,0,1,0
Cloudy,-0.1167044423778211,-0.3213822313695162,-0.1122123641794133,-1.3227170774578707,0,0,1,0,0.2926064849741412,-0.5176780270177845,0,0,1,0,0.6199566767984213,0,0,1,0,0,1
Cloudy,-0.2320358913159032,1.5132171551826674,3.0187017183883174,0.9839263011263304,0,0,0,1,0.256516245024656,-0.2584181370641623,1,0,0,0,-1.04242022940898,0,1,0,0,0,1
Cloudy,0.0562927310293018,-0.0734633953489509,-1.2043916953076912,-0.3564205269698945,0,0,1,0,0.0514580634934975,0.0008417528894598,1,0,0,0,0.4688315035068393,0,1,0,0,0,1
Cloudy,0.2292899044364248,0.4223742766921798,-0.3306482304050689,-0.1382245316984161,0,0,0,1,0.1302004052014622,-0.5176780270177845,0,0,0,1,0.9222070233815852,1,0,0,0,0,1
Cloudy,-0.4626987891920672,-0.7676361362065339,-0.6218960520392763,-1.2603753645231626,0,0,1,0,0.2988949358744306,-0.2584181370641623,1,0,0,0,0.3177063302152573,0,1,0,0,0,1
Snowy,-1.5006818296348052,-0.0734633953489509,1.1984028331745202,-0.107053675231062,0,0,1,0,-0.1713718271036939,-0.7769379169714067,0,0,0,1,-1.193545402700562,0,0,1,0,1,0
Cloudy,0.8636128735958759,-0.4205497657777424,0.251847412863346,-0.3564205269698945,0,0,1,0,-0.1180566999055914,-0.7769379169714067,0,0,0,1,0.3177063302152573,1,0,0,0,0,1
Snowy,-1.3853503806967231,1.0173794831415368,-0.6947080074478282,0.3293383153118949,0,0,1,0,-0.302609063283634,-1.0361978069250288,0,0,0,1,-0.1356691896594884,0,0,1,0,1,0
Cloudy,-0.2897016157849442,0.3232067422839537,-0.8403319182649319,-1.3538879339252248,0,0,0,1,-0.1497723653157462,0.0008417528894598,1,0,0,0,0.1665811569236754,0,0,1,0,0,1
Sunny,1.324938669348204,-0.6684686017983078,-0.6218960520392763,-1.1980336515884544,1,0,0,0,0.6021076336318377,0.5193615327967042,0,0,1,0,0.6199566767984213,1,0,0,0,0,1
Sunny,0.7482814246577939,-2.3543166867381524,-1.0587677844905876,-1.416229646859933,0,0,0,1,0.6480406662948127,0.7786214227503263,0,0,0,1,1.073332196673167,0,0,1,0,0,1
Snowy,0.8636128735958759,-0.1230471625530639,-0.1850243195879651,1.2956348657998709,0,1,0,0,0.4861814083395527,1.5564010926111926,0,1,0,0,3.340209796046896,1,0,0,0,1,0
Sunny,0.9212785980649169,-0.172630929757177,-0.0394004087708614,-1.2915462209905166,0,0,0,1,0.3431875030851609,0.7786214227503263,1,0,0,0,0.0154559836320935,1,0,0,0,0,1
Rainy,-0.0590387179087801,-0.2222146969612901,1.4168386994001758,1.389147435201933,0,0,0,1,-0.0573594781723709,-0.7769379169714067,0,0,1,0,-0.5890447095342342,0,1,0,1,0,0
Snowy,-1.6736790030419282,0.8190444143250845,-0.257836274996517,0.4851925976486652,0,0,1,0,-0.5434840738555697,-0.7769379169714067,0,0,0,1,-1.193545402700562,0,0,1,0,1,0
Snowy,-1.6160132785728871,0.1248716734675014,-0.1122123641794133,-0.107053675231062,0,0,0,1,-0.3157327869016286,-0.7769379169714067,0,0,0,1,-0.891295056117398,0,1,0,0,1,0
Cloudy,0.7482814246577939,-0.4205497657777424,0.1790354574547941,-0.1382245316984161,0,0,0,1,0.0629413216592444,-0.7769379169714067,1,0,0,0,0.3177063302152573,0,0,1,0,0,1
Sunny,0.4599528023125888,0.0257041390592752,-0.7675199628563801,-1.5409130727293492,1,0,0,0,0.1619160706116139,0.7786214227503263,1,0,0,0,1.224457369964749,1,0,0,0,0,1
Cloudy,0.6329499757197119,1.909887292815572,1.5624626102172796,0.9527554446589762,0,0,0,1,0.0227499180791366,0.260101642843082,1,0,0,0,1.375582543256331,0,1,0,0,0,1
Snowy,-1.6736790030419282,-0.0734633953489509,-1.2772036507162432,0.1734840329751245,0,0,0,1,-0.6047281174062092,-1.0361978069250288,0,0,0,1,-0.1356691896594884,0,0,1,0,1,0
Snowy,-1.3276846562276825,0.4719580438962929,-0.1122123641794133,0.1423131765077704,0,0,1,0,-0.397756059514092,-0.7769379169714067,0,0,0,1,-1.04242022940898,0,1,0,0,1,0
Cloudy,-0.0013729934397391,-1.1643062738394383,-1.0587677844905876,-0.574616522241373,0,0,0,1,4.458841911869864,1.5564010926111926,0,0,0,1,1.828958063131077,1,0,0,0,0,1
Sunny,0.7482814246577939,-1.8584790146970216,-0.9131438736734838,-1.3850587903925788,0,0,0,1,0.5725792554913467,1.0378813127039483,1,0,0,0,1.073332196673167,1,0,0,0,0,1
Rainy,0.2292899044364248,1.06696325034565,0.5430952344975535,-0.0135411058289998,0,0,1,0,-0.3619392304733179,-0.2584181370641623,0,1,0,0,-0.7401698828258161,0,1,0,1,0,0
Rainy,-0.8086931360063132,-0.0238796281448378,-1.350015606124795,1.1086097269957464,0,1,0,0,-4.615666148155666,2.074920872518437,1,0,0,0,1.9800832364226584,1,0,0,1,0,0
Sunny,0.0562927310293018,1.265298319162102,0.5430952344975535,1.6073434304734115,1,0,0,0,0.5343017282722008,0.0008417528894598,1,0,0,0,0.6199566767984213,0,0,1,0,0,1
Cloudy,-0.0590387179087801,-0.8668036706147602,-0.4034601858136207,-0.4811039528393108,0,0,1,0,-0.0010368309784778,-0.2584181370641623,0,1,0,0,0.9222070233815852,0,0,1,0,0,1
Rainy,-0.4626987891920672,-0.0734633953489509,-0.1850243195879651,0.1734840329751245,0,0,1,0,-0.0322056745712135,-0.5176780270177845,0,0,1,0,-0.2867943629510703,1,0,0,1,0,0
Snowy,-1.0393560338824772,-0.4205497657777424,-1.0587677844905876,0.2358257459098326,0,0,0,1,-0.2681592887863996,-0.7769379169714067,0,0,0,1,-0.891295056117398,0,0,1,0,1,0
Snowy,-0.8663588604753542,0.2736229750798406,-0.1850243195879651,1.1709514399304546,0,0,1,0,-0.2946801469310969,-0.7769379169714067,0,0,0,1,-0.891295056117398,0,1,0,0,1,0
Sunny,-0.7510274115372721,0.4719580438962929,-0.6947080074478282,-1.042179369251684,0,0,1,0,3.1937696372769704,1.2971412026575706,0,0,1,0,0.6199566767984213,0,1,0,0,0,1
Cloudy,0.1716241799673838,0.521541811100406,-0.9131438736734838,-0.5122748093066649,0,0,1,0,0.066769074381159,-0.2584181370641623,0,0,1,0,0.4688315035068393,0,1,0,0,0,1
Cloudy,-0.5203645136611081,0.0257041390592752,0.1062235020462422,-1.3538879339252248,0,0,0,1,0.0577465143937869,-0.7769379169714067,0,0,1,0,0.4688315035068393,1,0,0,0,0,1
Rainy,0.1139584554983428,-0.4205497657777424,1.1255908777659684,0.2669966023771867,0,0,0,1,0.1446911833629967,-1.0361978069250288,0,1,0,0,-0.5890447095342342,0,0,1,1,0,0
Rainy,0.2292899044364248,0.0752879062633883,0.6887191453146572,0.3293383153118949,0,0,1,0,0.2425722886805374,-0.2584181370641623,0,0,1,0,-0.5890447095342342,0,0,1,1,0,0
Snowy,-1.0970217583515185,-0.2717984641654032,-0.4762721412221726,0.2981674588445408,0,0,1,0,-0.4543521176166931,-1.0361978069250288,0,0,0,1,-1.193545402700562,0,1,0,0,1,0
