[LOG] Escribiendo logs en: outputs/lstm_summary_line_cls\log\train_20250831-223243.log
Modelo seleccionado: LSTM (Clasificación Summary, *una línea -> clase*)
Modo: SIN ventanas deslizantes (seq_len=1).
Dataset: data/weather_classification_Cloudy_Sunny_normalized.csv
Tiempo: None | Clases: 2
Features (18): ['Temperature_normalized', 'Humidity_normalized', 'Wind Speed_normalized', 'Precipitation (%)_normalized', 'Cloud Cover_clear', 'Cloud Cover_cloudy', 'Cloud Cover_overcast', 'Cloud Cover_partly cloudy', 'Atmospheric Pressure_normalized', 'UV Index_normalized', 'Season_Autumn', 'Season_Spring', 'Season_Summer', 'Season_Winter', 'Visibility (km)_normalized', 'Location_coastal', 'Location_inland', 'Location_mountain']
Nota: excluimos 'Summary_*' de FEATURES para evitar fuga de información.
Salida: outputs/lstm_summary_line_cls (guardado class_index.json)
Inicio entrenamiento — clases=2 | muestras: train=4620, val=990, test=990
Epoch 001 | train_loss=0.6616 | train_acc=0.7431 | train_f1=0.7282 | val_loss=0.6227 | val_acc=0.8737 | val_f1=0.8724
Epoch 178 | train_loss=0.0777 | train_acc=0.9675 | train_f1=0.9675 | val_loss=0.1579 | val_acc=0.9293 | val_f1=0.9292
Epoch 179 | train_loss=0.0774 | train_acc=0.9673 | train_f1=0.9673 | val_loss=0.1588 | val_acc=0.9283 | val_f1=0.9282
Epoch 180 | train_loss=0.0772 | train_acc=0.9671 | train_f1=0.9671 | val_loss=0.1589 | val_acc=0.9283 | val_f1=0.9282
Epoch 181 | train_loss=0.0772 | train_acc=0.9684 | train_f1=0.9684 | val_loss=0.1570 | val_acc=0.9303 | val_f1=0.9302
Epoch 182 | train_loss=0.0767 | train_acc=0.9665 | train_f1=0.9664 | val_loss=0.1574 | val_acc=0.9313 | val_f1=0.9312
Epoch 183 | train_loss=0.0763 | train_acc=0.9671 | train_f1=0.9671 | val_loss=0.1574 | val_acc=0.9283 | val_f1=0.9282
Epoch 184 | train_loss=0.0761 | train_acc=0.9682 | train_f1=0.9682 | val_loss=0.1583 | val_acc=0.9283 | val_f1=0.9282
Epoch 185 | train_loss=0.0758 | train_acc=0.9671 | train_f1=0.9671 | val_loss=0.1569 | val_acc=0.9313 | val_f1=0.9312
Epoch 186 | train_loss=0.0756 | train_acc=0.9658 | train_f1=0.9658 | val_loss=0.1573 | val_acc=0.9313 | val_f1=0.9312
Epoch 187 | train_loss=0.0751 | train_acc=0.9682 | train_f1=0.9682 | val_loss=0.1583 | val_acc=0.9283 | val_f1=0.9282
[EarlyStopping] Sin mejora en 100 épocas. Mejor epoch=87 (val_loss=0.1547).
Test: loss=0.13210 | acc=0.9364 | f1_macro=0.9364
[CONFUSION] Guardada en: outputs/lstm_summary_line_cls\plots\confusion_matrix_raw_from_train.png
[CKPT] Guardado en: outputs/lstm_summary_line_cls\checkpoints\lstm_line_cls_20250831-223301.pt | [TorchScript] outputs/lstm_summary_line_cls\checkpoints\lstm_line_cls_20250831-223301.ts
[PLOTS] Artefactos guardados en: outputs/lstm_summary_line_cls\plots
Listo.
